GeneSymbol,in_Zika_Up,in_Zika_Down,in_Dengue_Up,in_Dengue_Down
STK11IP,False,True,False,False
STK17A,True,False,False,False
STK24,False,False,False,True
STK32B,False,False,False,True
STK32C,False,False,False,True
STK40,True,False,False,False
STMN1,False,False,True,False
STMN3,False,True,False,True
STMN4,True,False,False,False
STN1,False,False,False,True
STOM,True,False,False,False
STOML2,False,False,True,False
STON1,True,False,False,False
STON2,True,False,False,False
STOX1,False,True,False,False
STOX2,True,False,False,False
STRA13,False,True,False,False
STRA6,False,True,False,False
STRADA,False,True,False,False
STRADB,False,True,False,False
STRAP,True,False,False,False
STRIP1,True,False,False,False
STRIP2,False,True,True,False
STRN3,True,False,True,False
STRN4,True,False,False,False
STT3A,True,False,True,False
STT3B,False,False,True,False
STX10,False,True,False,False
STX11,True,False,False,False
STX12,True,False,False,False
STX17,False,True,False,False
STX18,False,False,True,False
STX1A,True,False,False,False
STX4,True,False,False,False
STX5,True,False,False,False
STX8,True,False,False,False
STXBP1,True,False,False,True
STXBP3,True,False,False,False
STXBP4,True,False,False,False
STXBP6,False,True,False,False
STYX,True,False,False,False
STYXL1,False,False,True,False
SUB1,False,False,True,False
SUCLA2,True,False,True,False
SUCLG1,True,False,True,False
SUCNR1,False,False,True,False
SUCO,True,False,False,False
SUDS3,False,False,True,False
SUGP1,True,False,False,False
SUGP2,False,True,False,False
SUGT1,True,False,True,False
SULF1,False,True,False,False
SULF2,False,False,False,True
SULT4A1,True,False,False,False
SUMF1,False,True,False,True
SUMF2,False,True,False,False
SUMO3,False,True,False,False
SUN2,False,False,False,True
SUPT16H,False,True,False,False
SUPT20H,True,False,False,False
SUPT3H,False,False,False,True
SUPT5H,True,False,True,False
SUPT6H,True,False,False,False
SUPV3L1,True,False,True,False
SURF4,True,False,True,False
SURF6,True,False,False,False
SUSD2,False,True,False,False
SUSD4,False,False,False,True
SUSD6,False,False,False,True
SUV39H1,False,True,True,False
SUV39H2,False,True,True,False
SUZ12,True,False,False,False
SUZ12P1,False,True,False,False
SV2A,True,False,False,False
SVIL,False,True,False,False
SVOP,True,False,False,False
SWT1,True,False,True,False
SYBU,False,False,False,True
SYCE2,True,False,True,False
SYCP2L,True,False,False,False
SYDE2,True,False,False,True
SYF2,True,False,False,False
SYK,False,True,False,False
SYMPK,False,False,True,False
SYN1,True,False,False,False
SYN2,False,False,True,False
SYN3,False,False,False,True
SYNC,False,True,True,False
SYNCRIP,False,False,True,False
SYNDIG1,False,True,False,False
SYNE1,True,False,False,True
SYNE2,False,True,False,True
SYNGAP1,False,False,False,True
SYNGR1,False,False,False,True
SYNGR2,False,True,False,False
SYNGR3,True,False,False,True
SYNJ1,True,False,False,False
SYNM,True,False,False,False
SYNPO,False,False,False,True
SYNPO2,False,False,True,False
SYNRG,True,False,False,False
SYP,True,False,False,False
SYPL1,False,False,False,True
SYS1,False,False,False,True
SYT1,False,False,True,False
SYT13,True,False,False,False
SYT14,True,False,False,False
SYT15,False,False,True,False
SYT17,False,False,False,True
SYT2,False,True,False,False
SYT4,True,False,False,False
SYT5,True,False,False,False
SYT6,True,False,False,False
SYTL1,False,False,False,True
SYVN1,True,False,True,False
SZRD1,False,True,False,False
TAB2,True,False,False,True
TAB3,True,False,False,False
TACC1,True,False,False,False
TACC3,False,True,False,False
TACO1,True,False,True,False
TADA2B,True,False,False,False
TAF11,False,True,True,False
TAF12,True,False,False,False
TAF13,True,False,False,False
TAF1A,True,False,True,False
TAF1B,False,False,True,False
TAF1D,True,False,False,False
TAF2,True,False,True,False
TAF3,True,False,False,True
TAF4,True,False,False,True
TAF4B,True,False,True,False
TAF5,False,False,True,False
TAF8,False,True,True,False
TAF9,False,False,True,False
TAFA1,False,False,False,True
TAFA5,False,False,True,False
TAFAZZIN,False,False,False,True
TAGLN,False,True,False,False
TAGLN2,False,True,False,False
TAMALIN,False,False,False,True
TAMM41,False,False,False,True
TANC1,False,False,True,False
TANC2,True,False,False,True
TANGO6,False,True,False,False
TANK,True,False,True,False
TAOK1,True,False,False,False
TAOK2,True,False,False,False
TAOK3,True,False,False,False
TAP1,True,False,True,False
TAP2,True,False,True,False
TAPBP,False,True,False,False
TAPT1,True,False,False,False
TAPT1-AS1,False,True,False,False
TARDBP,False,True,True,False
TARS,True,False,False,False
TARS1,False,False,True,False
TARS2,False,False,True,False
TARSL2,True,False,False,False
TAS2R4,False,True,False,False
TAS2R5,False,True,False,False
TASL,False,False,True,False
TATDN3,True,False,True,False
TAX1BP1,True,False,False,False
TAX1BP3,False,True,False,False
TBC1D1,False,True,True,False
TBC1D10A,True,False,False,True
TBC1D10B,True,False,False,False
TBC1D10C,False,False,False,True
TBC1D12,True,False,False,False
TBC1D15,True,False,True,False
TBC1D16,False,True,False,False
TBC1D17,True,False,False,True
TBC1D19,True,False,False,False
TBC1D20,True,False,False,True
TBC1D22A,False,False,False,True
TBC1D22B,True,False,False,False
TBC1D23,True,False,True,False
TBC1D25,False,False,False,True
TBC1D2B,False,True,False,False
TBC1D3F,True,False,False,False
TBC1D4,False,False,False,True
TBC1D7,False,False,True,False
TBC1D8B,False,False,True,False
TBCA,False,False,True,False
TBCC,True,False,False,True
TBCCD1,True,False,True,False
TBCD,False,True,False,True
TBCE,True,False,True,False
TBCEL,True,False,True,False
TBCK,True,False,False,False
TBK1,True,False,True,False
TBL1X,True,False,False,False
TBL2,True,False,True,False
TBL3,False,False,True,False
TBR1,True,False,False,False
TBRG4,False,False,True,False
TBX19,True,False,False,False
TBX21,False,False,False,True
TBXAS1,False,True,False,False
TC2N,False,False,False,True
TCEA1,True,False,False,False
TCEA2,True,False,False,True
TCEAL8,False,False,True,False
TCEAL9,False,False,True,False
TCEANC2,False,True,False,False
TCEB3,True,False,False,False
TCERG1,False,False,True,False
TCF19,False,True,True,False
TCF20,False,False,False,True
TCF25,True,False,False,False
TCF3,False,True,False,False
TCF4,False,False,True,False
TCF7,False,True,False,True
TCF7L1,False,False,True,False
TCFL5,False,True,False,True
TCHP,False,True,False,False
TCL1A,False,False,False,True
TCL1B,False,False,False,True
TCN2,False,True,True,False
TCOF1,False,True,False,False
TCP1,False,False,True,False
TCP11L1,True,False,False,False
TCP11L2,False,False,False,True
TCTA,False,True,False,False
TCTEX1D2,False,True,False,False
TCTN1,False,True,False,False
TCTN2,False,True,False,True
TCTN3,False,True,True,False
TDG,False,False,True,False
TDP1,False,True,False,False
TDP2,True,True,True,False
TDRD7,False,False,True,False
TEAD1,True,False,False,False
TEAD2,False,True,False,True
TEAD3,False,True,False,False
TECPR1,False,True,False,False
TECTA,True,False,True,False
TEDC1,False,False,True,False
TEDC2,False,False,True,False
TEF,True,False,False,False
TEFM,False,True,True,False
TEK,False,True,False,False
TEKT1,False,True,False,False
TEKT2,False,True,False,False
TEKT3,True,False,False,False
TELO2,False,True,False,False
TENM1,True,False,False,False
TENM3,False,True,False,False
TENT4A,False,False,True,False
TENT5C,False,False,True,False
TERF1,False,False,True,False
TERF2,True,False,False,False
TERF2IP,True,False,False,False
TERT,False,False,True,False
TES,True,False,False,False
TESK1,True,False,False,False
TESPA1,False,False,False,True
TET1,True,False,False,False
TET2,True,False,False,False
TET3,True,False,False,False
TEX10,True,False,False,False
TEX14,False,False,True,False
TEX2,False,False,True,False
TEX21P,False,True,False,False
TEX261,False,True,False,False
TEX30,False,False,True,False
TEX9,False,True,True,False
TFAM,True,False,False,False
TFAP2E,True,False,False,True
TFB2M,False,False,True,False
TFCP2L1,False,False,False,True
TFDP1,False,True,True,False
TFDP2,False,True,False,True
TFE3,True,False,False,False
TFEC,False,False,True,False
TFG,False,False,True,False
TFIP11,False,False,True,False
TFPT,False,False,True,False
TFRC,False,False,True,False
TGDS,True,False,True,False
TGFB1I1,False,True,False,False
TGFB2,False,True,False,False
TGFB3,False,False,False,True
TGFBI,False,True,False,False
TGFBR2,False,False,False,True
TGFBR3L,False,False,False,True
TGFBRAP1,True,False,False,True
TGIF1,True,False,False,True
TGM1,False,False,True,False
TGM2,False,False,True,False
TGM3,False,False,False,True
TGOLN2,False,True,False,True
THADA,False,True,False,False
THAP10,True,False,False,False
THAP11,False,False,False,True
THAP3,True,False,False,False
THAP5,True,False,True,False
THAP6,False,False,True,False
THAP8,True,False,False,False
THAP9-AS1,True,False,False,False
THBS1,False,True,False,False
THBS2,False,True,False,False
THBS3,False,True,False,False
THEM4,False,False,False,True
THEM5,False,False,False,True
THEM6,False,True,False,False
THEMIS2,False,True,False,False
THG1L,False,True,False,False
THOC1,True,False,True,False
THOC3,False,False,True,False
THOC5,True,False,False,False
THOC6,False,True,False,False
THOC7,False,False,True,False
THOP1,False,False,True,False
THRA,False,False,False,True
THRAP3,False,False,True,False
THSD4,False,True,False,False
THUMPD2,True,False,True,False
THUMPD3,False,False,True,False
THYN1,False,True,False,False
TIA1,False,True,False,False
TIAL1,False,False,True,False
TIAM1,False,False,False,True
TIAM1-AS1,False,False,True,False
TICRR,False,True,True,False
TIE1,False,True,False,False
TIFA,False,True,True,False
TIGD1,False,False,False,True
TIGD2,True,False,False,False
TIGD3,False,False,False,True
TIGD5,False,False,False,True
TIGD6,False,False,True,False
TIGIT,False,False,False,True
TIMCC,False,False,True,False
TIMD4,False,False,True,False
TIMELESS,False,True,True,False
TIMM10,False,True,True,False
TIMM13,False,True,False,False
TIMM17A,True,False,True,False
TIMM21,False,False,True,False
TIMM23,False,False,True,False
TIMM29,False,False,True,False
TIMM44,True,False,True,False
TIMM8A,False,False,True,False
TIMM8B,False,False,True,False
TIMMDC1,False,False,True,False
TIMP2,False,True,False,False
TIMP3,True,False,False,False
TINCR,True,False,False,False
TINF2,False,True,False,False
TIPARP,True,False,False,False
TIPIN,False,False,True,False
TIPRL,True,False,True,False
TJP1,True,False,False,False
TJP2,True,True,False,False
TJP3,False,False,False,True
TK1,False,True,True,False
TK2,False,True,False,False
TKT,True,False,False,False
TKTL1,False,True,False,True
TLCD2,False,True,False,False
TLE1,False,False,False,True
TLE2,False,False,False,True
TLE5,False,False,False,True
TLK1,True,False,False,False
TLK2,True,False,False,False
TLL2,False,False,True,False
TLR10,False,False,False,True
TLR4,False,True,False,False
TLR7,False,False,True,False
TM2D1,False,False,True,False
TM2D2,False,False,True,False
TM6SF1,False,True,False,False
TM7SF3,False,True,True,False
TM9SF1,False,False,True,False
TM9SF2,False,False,True,False
TM9SF3,False,False,True,False
TMA16,False,False,True,False
TMBIM4,False,True,False,False
TMC6,False,False,False,True
TMC8,False,False,False,True
TMCC1,False,False,False,True
TMCO1,True,False,True,False
TMCO3,False,True,False,False
TMCO6,False,True,False,False
TMED1,False,True,True,False
TMED10,True,False,True,False
TMED2,True,False,True,False
TMED3,False,False,True,False
TMED4,False,True,False,False
TMED5,False,False,True,False
TMED7,True,False,False,False
TMED8,False,False,True,False
TMED9,True,False,True,False
TMEFF2,True,False,False,False
TMEM106A,False,False,True,False
TMEM106C,False,True,True,False
TMEM107,False,True,False,False
TMEM108,False,False,True,False
TMEM109,False,True,False,False
TMEM11,True,False,False,False
TMEM120B,False,True,False,False
TMEM123,False,True,False,False
TMEM126A,False,False,True,False
TMEM126B,False,True,True,False
TMEM128,True,False,False,False
TMEM129,False,True,False,False
TMEM130,True,False,False,False
TMEM131L,False,False,False,True
TMEM132A,False,True,False,False
TMEM134,False,False,False,True
TMEM135,True,False,True,False
TMEM136,False,True,False,False
TMEM138,False,True,False,False
TMEM140,False,True,True,False
TMEM141,False,True,False,False
TMEM14B,False,True,False,False
TMEM14C,False,True,False,False
TMEM150A,False,True,False,True
TMEM150B,False,False,True,False
TMEM151A,True,False,False,False
TMEM156,False,False,True,False
TMEM158,False,True,False,False
TMEM161B,True,False,False,False
TMEM164,False,True,False,False
TMEM165,False,True,True,False
TMEM167A,False,True,True,False
TMEM168,False,True,False,False
TMEM17,False,True,False,False
TMEM170B,True,False,False,False
TMEM178B,True,False,False,False
TMEM18,False,True,False,False
TMEM182,True,False,False,False
TMEM183B,True,False,False,False
TMEM183BP,False,False,True,False
TMEM184B,False,False,True,False
TMEM184C,False,False,True,False
TMEM185A,False,False,False,True
TMEM185B,False,True,False,False
TMEM186,False,True,False,False
TMEM187,False,False,True,False
TMEM19,False,True,True,False
TMEM192,True,False,False,False
TMEM194A,False,True,False,False
TMEM198,True,False,True,False
TMEM198B,False,True,False,False
TMEM2,False,True,False,False
TMEM200A,False,False,True,False
TMEM203,False,False,False,True
TMEM204,False,False,False,True
TMEM206,False,True,False,False
TMEM208,False,False,True,False
TMEM209,True,False,False,False
TMEM214,True,False,True,False
TMEM217,False,False,True,False
TMEM218,False,True,False,False
TMEM220,False,False,False,True
TMEM221,False,True,False,False
TMEM230,False,True,False,False
TMEM231,False,False,False,True
TMEM234,False,True,False,False
TMEM237,False,True,False,False
TMEM241,True,False,False,False
TMEM248,False,True,False,False
TMEM25,False,False,False,True
TMEM251,False,True,False,False
TMEM254,False,True,False,False
TMEM255A,False,False,True,False
TMEM256,False,True,False,False
TMEM258,False,False,True,False
TMEM263,False,False,True,False
TMEM27,False,True,False,False
TMEM33,True,False,True,False
TMEM37,True,False,False,False
TMEM38B,True,False,False,False
TMEM39A,True,False,True,False
TMEM41B,True,False,True,False
TMEM44,False,True,False,False
TMEM44-AS1,False,True,False,False
TMEM45A,False,False,True,False
TMEM47,True,False,False,False
TMEM48,False,True,False,False
TMEM50B,True,False,False,False
TMEM51,False,True,True,False
TMEM51-AS1,True,False,False,False
TMEM55A,True,False,False,False
TMEM57,True,False,False,False
TMEM59,False,False,True,False
TMEM60,False,True,True,False
TMEM62,False,False,True,False
TMEM63B,False,True,False,False
TMEM63C,True,False,False,False
TMEM64,True,False,False,False
TMEM65,True,False,False,True
TMEM66,True,False,False,False
TMEM67,False,True,False,True
TMEM68,False,False,True,False
TMEM69,False,True,False,False
TMEM70,False,False,True,False
TMEM80,False,True,False,False
TMEM8B,False,True,False,True
TMEM91,False,True,False,True
TMEM97,False,True,True,False
TMEM98,False,True,False,False
TMF1,True,False,False,False
TMIE,False,False,False,True
TMIGD2,False,False,False,True
TMOD2,False,False,False,True
TMOD3,True,False,True,False
TMPO,False,True,True,False
TMPRSS3,False,False,True,False
TMPRSS5,False,True,False,False
TMSB15A,False,True,False,False
TMSB15B,False,True,False,False
TMSB4X,False,True,False,False
TMSB4Y,False,True,False,False
TMT1A,False,False,True,False
TMT1B,False,False,True,False
TMTC1,True,False,False,False
TMTC2,True,False,False,True
TMTC3,True,False,False,False
TMTC4,False,True,False,False
TMUB2,False,True,False,False
TMX1,False,False,True,False
TMX2,False,False,True,False
TMX4,True,False,False,True
TNF,True,False,False,False
TNFAIP2,False,True,False,False
TNFAIP3,True,False,False,False
TNFAIP6,True,False,True,False
TNFAIP8,False,True,False,False
TNFAIP8L1,False,True,False,True
TNFRSF10B,True,False,False,False
TNFRSF10D,True,False,False,False
TNFRSF13B,False,False,True,False
TNFRSF13C,False,True,False,True
TNFRSF14,True,True,False,False
TNFRSF17,False,False,True,False
TNFRSF19,False,True,False,False
TNFRSF21,False,True,False,False
TNFRSF4,True,False,False,False
TNFRSF9,True,False,False,False
TNFSF10,False,False,True,False
TNFSF12,False,False,False,True
